x1_original,x1_envelope,x1_triangle,x1_square,x2_original,x2_envelope,x2_triangle,x2_square,v1_original,v1_envelope,v1_triangle,v1_square,v2_original,v2_envelope,v2_triangle,v2_square,a1_original,a1_envelope,a1_triangle,a1_square,a2_original,a2_envelope,a2_triangle,a2_square
-0.0028069892,0.00480742,-0.0042207376,0.0028005568,0.0009324051,0.00857399,0.0014330216,-0.0018810924,0.019201413,0.026763318,0.028666457,0.02116012,-0.011142924,-0.003624734,-0.016764762,-0.014081146,0.06541039,0.07281745,0.097759776,-0.07538781,-0.037478946,-0.029714521,-0.056358263,0.047618397
-0.0026343544,0.004974435,-0.0039643543,0.0028991832,0.000837374,0.008478019,0.0012930243,-0.0019484212,0.019838767,0.027394947,0.029684523,0.020909151,-0.01150102,-0.0039758203,-0.017280623,-0.0139076505,0.06093794,0.06849543,0.09141274,-0.078056626,-0.034820795,-0.027149394,-0.052448366,0.049250472
-0.0024740123,0.005137695,-0.003722383,0.002977171,0.00074462744,0.008387381,0.0011570735,-0.002002106,0.020285934,0.027848551,0.030406771,0.020667553,-0.011749095,-0.004219349,-0.017654242,-0.013751871,0.056790322,0.064376436,0.08540405,-0.08010089,-0.032322366,-0.024666037,-0.04870688,0.050492235
-0.002318396,0.005300241,-0.0034893982,0.0030451852,0.00065076177,0.008297003,0.0010185535,-0.0020513327,0.02062035,0.028185928,0.030908516,0.020413829,-0.011919722,-0.0043836483,-0.017922848,-0.01359421,0.05281233,0.060293548,0.079456784,-0.08185812,-0.029838478,-0.022180934,-0.04502803,0.05158253
-0.0021561275,0.005468945,-0.0032486087,0.0031248538,0.0005566599,0.008201846,0.00087233464,-0.0021074538,0.021080675,0.028626077,0.031568192,0.02012611,-0.0121498555,-0.0046146153,-0.018281523,-0.0134077575,0.04868015,0.056115184,0.073249936,-0.083978854,-0.027292198,-0.019636054,-0.041196037,0.05292461
-0.0019869152,0.00564369,-0.002991501,0.0032074396,0.0004612904,0.008101707,0.0007194173,-0.0021620162,0.02155155,0.0290804,0.032256644,0.01984596,-0.012403113,-0.0048633465,-0.018662294,-0.013208251,0.044292223,0.05177983,0.06669175,-0.08622114,-0.024621116,-0.01694727,-0.03715524,0.05435084
-0.0018271377,0.0058125597,-0.002741023,0.0032756547,0.0003671072,0.008006855,0.0005702858,-0.0022074187,0.02185665,0.029397413,0.03269699,0.019612644,-0.012582391,-0.0050206683,-0.018921645,-0.013030423,0.04010623,0.04748306,0.060160324,-0.08808481,-0.022005541,-0.014285064,-0.033200853,0.055540644
-0.0016662029,0.0059819655,-0.0024929226,0.0033468856,0.00026905912,0.007914207,0.00041898148,-0.0022569238,0.022188364,0.029758314,0.033215277,0.019413762,-0.012777902,-0.005189708,-0.019215439,-0.01287371,0.035866097,0.04315422,0.05348279,-0.090003006,-0.019329991,-0.011594658,-0.029216906,0.056751974
-0.0015013764,0.006150648,-0.0022364282,0.0033818982,0.00017268755,0.007816996,0.00026611506,-0.0022816046,0.022177333,0.029741606,0.0331995,0.019193763,-0.01276764,-0.0051499805,-0.01918987,-0.012722581,0.03146643,0.0387266,0.046843123,-0.09090049,-0.0165586,-0.008841413,-0.025205763,0.0573198
-0.0013156895,0.0063336873,-0.001956643,0.003463218,7.1449904e-05,0.0077128625,0.00011236756,-0.0023346758,0.022454645,0.030008787,0.03364213,0.018870534,-0.012901583,-0.005274474,-0.01939722,-0.012515892,0.026731124,0.033967026,0.039853614,-0.09308027,-0.01364576,-0.005990819,-0.020874979,0.058647856
-0.001139093,0.00651293,-0.0016891784,0.0035136773,-2.7494301e-05,0.007612526,-3.5831647e-05,-0.0023656713,0.022466604,0.030022794,0.033708416,0.018592698,-0.012884594,-0.005251927,-0.01938096,-0.012350533,0.022211457,0.029418578,0.033289358,-0.09430778,-0.010892402,-0.0032351045,-0.016625607,0.059398092
-0.0009733379,0.006680443,-0.0014493822,0.003571475,-0.0001208518,0.0075257323,-0.0001738325,-0.002404631,0.022453886,0.03003368,0.033744145,0.018297404,-0.0128492,-0.005208283,-0.019338168,-0.012169504,0.018063385,0.025300339,0.027147721,-0.09574613,-0.008344455,-0.0007233843,-0.012705066,0.060309418
-0.0007951365,0.0068545383,-0.0011979536,0.0036452636,-0.00021966429,0.007434224,-0.00032021807,-0.002456303,0.022574779,0.03016437,0.033974104,0.018012337,-0.012876891,-0.005238907,-0.01939464,-0.011974303,0.013646042,0.021092152,0.02063709,-0.0976785,-0.0056178514,0.001895844,-0.0086262915,0.06156805
-0.0006272541,0.00702041,-0.00095123186,0.003695297,-0.00031225057,0.0073446957,-0.00045988214,-0.0024913806,0.022490922,0.030086376,0.033858895,0.01773339,-0.012793455,-0.005157977,-0.01927259,-0.011778045,0.009479227,0.017008435,0.014331691,-0.09902678,-0.0029873054,0.0044370834,-0.0047313077,0.062455483
-0.0004626324,0.007190159,-0.0007052966,0.0037368054,-0.00040697306,0.0072558806,-0.00060025963,-0.0025214646,0.022333933,0.029939119,0.033594124,0.017408323,-0.012663802,-0.005032036,-0.019089723,-0.011567036,0.0054210983,0.0128227845,0.007852817,-0.10018037,-0.00039814855,0.006969103,-0.0008501655,0.06317317
-0.00024197246,0.0074149943,-0.0003769393,0.0037714907,-0.0005343548,0.007132687,-0.0007959675,-0.0025457449,0.022142379,0.02975913,0.033260945,0.0169828,-0.01251399,-0.004887344,-0.018877847,-0.011308916,-0.00022862898,0.0071547176,-0.0008281523,-0.10115439,0.0030718874,0.010407627,0.004310705,0.06375936
-0.00011199003,0.0075580557,-0.00017662975,0.003885967,-0.00061500724,0.0070582735,-0.00093072874,-0.00262758,0.021896407,0.029526604,0.032863498,0.016939268,-0.012307781,-0.0046676225,-0.018565962,-0.011277259,-0.0037436744,0.003799495,-0.006118753,-0.10423995,0.005160986,0.01255985,0.0074645914,0.06572105
8.20271e-05,0.0077462853,0.00010895979,0.0039702407,-0.00072171295,0.0069524804,-0.0010983895,-0.0026825373,0.021798186,0.029425895,0.032711748,0.016606417,-0.012214342,-0.0045704725,-0.018437369,-0.011037425,-0.008706688,-0.0009857072,-0.013377471,-0.106436685,0.00813453,0.0155432895,0.011898266,0.06712768
0.00035011396,0.008009558,0.00050515955,0.0041405386,-0.0008698811,0.006807877,-0.0013177895,-0.0027862876,0.021393904,0.029022219,0.032119416,0.016173048,-0.011910054,-0.004264206,-0.017980892,-0.01073866,-0.015588232,-0.007895441,-0.023438321,-0.11096328,0.012317017,0.019722266,0.018111916,0.069934614
0.0006179882,0.008269341,0.00089809275,0.00425726,-0.0010039061,0.006673177,-0.0015110283,-0.002852228,0.020918412,0.028543808,0.03142988,0.015392047,-0.011572441,-0.0039339303,-0.017462464,-0.010219102,-0.02224556,-0.0146681,-0.03331946,-0.113966115,0.016284544,0.023683675,0.024131656,0.0718099
0.00080854865,0.008454463,0.0011834679,0.0043428345,-0.0010977598,0.0065717306,-0.0016516123,-0.0029056629,0.020752769,0.028375946,0.031200377,0.014896317,-0.011425163,-0.0037962073,-0.017240813,-0.009867013,-0.027010795,-0.019448863,-0.040493246,-0.116215706,0.019073121,0.026462935,0.028456118,0.07321905
0.0010311948,0.008668486,0.0015206495,0.0043359906,-0.0012231403,0.006448298,-0.0018387341,-0.002900375,0.02034628,0.027973298,0.030593997,0.014405555,-0.011164446,-0.0035444363,-0.016841328,-0.00954956,-0.03278156,-0.025135435,-0.049045715,-0.11595152,0.022567376,0.029984672,0.033630293,0.07304154
0.0012153105,0.008840255,0.0017976887,0.004376652,-0.001319222,0.006353923,-0.0019826859,-0.0029292512,0.020004667,0.02762407,0.030031642,0.013839108,-0.010913707,-0.0033079465,-0.016496068,-0.009179702,-0.03741728,-0.029561073,-0.05596527,-0.11703195,0.025353858,0.032796573,0.037760623,0.07369323
0.0014194946,0.0090278825,0.0021050554,0.0044571343,-0.0014181981,0.006249555,-0.0021262355,-0.002976415,0.019641278,0.027229464,0.02941709,0.013140748,-0.010639612,-0.0030639204,-0.016127031,-0.008726929,-0.042418525,-0.03455405,-0.063440554,-0.11915109,0.028349744,0.035840493,0.04222717,0.07497427
0.0016099319,0.009215376,0.002391744,0.0044553117,-0.0015184165,0.0061455043,-0.0022786802,-0.0029689674,0.019245468,0.02682592,0.028823446,0.0126196295,-0.010391066,-0.0028268476,-0.015761945,-0.008401941,-0.04727696,-0.039330598,-0.07055768,-0.119063035,0.031278454,0.03881921,0.046595894,0.07483849
0.0018128902,0.009417135,0.0026945742,0.004506379,-0.001614373,0.006034586,-0.002427481,-0.0029960303,0.01869899,0.02628967,0.028030109,0.01200792,-0.010043602,-0.0024833526,-0.015238378,-0.007991383,-0.052409656,-0.04432729,-0.07816468,-0.12039589,0.03427095,0.041851602,0.051213738,0.0756524
0.0019441902,0.009555828,0.0029037572,0.0045650764,-0.0016733017,0.0059555746,-0.0025240683,-0.003026777,0.018303066,0.02587551,0.027417792,0.011496318,-0.009780018,-0.0022215084,-0.014828694,-0.007633495,-0.05576533,-0.047712903,-0.08334059,-0.12187603,0.036207855,0.043806843,0.054268457,0.076614596
0.0020662746,0.009684447,0.0031019335,0.0046184636,-0.0017401029,0.005880427,-0.0026290235,-0.0030560284,0.018171629,0.025761787,0.027222127,0.01122417,-0.009699804,-0.0021433798,-0.014693618,-0.0074376566,-0.058980677,-0.05104771,-0.08831603,-0.12311351,0.038102623,0.04577845,0.057203017,0.07742601
0.0022380664,0.009848472,0.0033627108,0.0046841954,-0.00183504,0.005782714,-0.0027660686,-0.003093119,0.017995117,0.02560898,0.026941169,0.010878987,-0.009593832,-0.0020361342,-0.014523838,-0.0072044744,-0.06330301,-0.055541895,-0.095169544,-0.12474535,0.040759712,0.048486188,0.061137967,0.07846091
0.0023416465,0.009942824,0.0035158654,0.0047219354,-0.001889487,0.0057252613,-0.0028386998,-0.0031162244,0.017720148,0.02531222,0.026503155,0.010587478,-0.009411665,-0.0018510423,-0.014229338,-0.0070010624,-0.06579339,-0.058026582,-0.09924617,-0.12557957,0.042278524,0.049999386,0.06338493,0.078993365
0.0024632195,0.010047165,0.0036912137,0.004749088,-0.0019412863,0.005662504,-0.002916914,-0.0031331445,0.017403075,0.024969012,0.026029296,0.010270973,-0.0092080245,-0.0016446006,-0.013898659,-0.0067705857,-0.06861026,-0.060808875,-0.1035161,-0.12614939,0.043961745,0.051635172,0.065916225,0.07937475
0.0025629464,0.010140352,0.0038414036,0.0047804597,-0.0019860987,0.00561378,-0.0029857026,-0.003151359,0.017094612,0.024647757,0.025572665,0.010014643,-0.009010383,-0.0014488962,-0.013584316,-0.006583842,-0.07098579,-0.06317563,-0.10704405,-0.12695304,0.045345567,0.053038403,0.068145216,0.079865955
0.0026886745,0.010270476,0.004038157,0.0048148036,-0.0020450614,0.005550705,-0.003076572,-0.0031681573,0.016525663,0.02408453,0.024720002,0.009604524,-0.008664851,-0.0011075693,-0.013035866,-0.0063027004,-0.0741862,-0.06632678,-0.11181233,-0.12799792,0.047147654,0.05492764,0.07108855,0.08047325
0.0028078407,0.010388756,0.004215511,0.004849519,-0.0021052007,0.0054938463,-0.0031595256,-0.0031880138,0.016129827,0.023698518,0.024143565,0.009249226,-0.0084200585,-0.00086196,-0.012646517,-0.006049729,-0.077154405,-0.06932635,-0.11628988,-0.12905599,0.048921525,0.056671582,0.07377154,0.08110198
0.002938507,0.010506857,0.004408597,0.004885443,-0.0021667504,0.0054313606,-0.003241091,-0.0032069664,0.015549073,0.023120984,0.023301248,0.008755754,-0.008052709,-0.00049579423,-0.012088759,-0.005704654,-0.080353186,-0.07248711,-0.12097927,-0.13004756,0.050817486,0.058523826,0.07657842,0.08168469
0.0030314373,0.010591704,0.0045484235,0.0049121906,-0.0022078934,0.0053863144,-0.0032946845,-0.0032206727,0.015101923,0.022656137,0.022660311,0.008340806,-0.0077554947,-0.00020789122,-0.011650572,-0.005406508,-0.08261358,-0.0747092,-0.12414141,-0.13084505,0.05214134,0.0597995,0.0785269,0.08211477
0.0031450335,0.010701772,0.0047192886,0.0049390853,-0.0022619173,0.00532621,-0.0033796902,-0.0032355797,0.014762802,0.022303909,0.02217542,0.007972834,-0.0075215413,1.6754959e-05,-0.011308429,-0.0051532327,-0.08549373,-0.07757386,-0.12823202,-0.13162331,0.05382554,0.061477747,0.08107644,0.08255465
0.0032434382,0.010794405,0.0048648817,0.004960647,-0.002304577,0.0052763247,-0.0034491313,-0.003247875,0.014310726,0.02183722,0.021512203,0.007573438,-0.0072238725,0.00030633202,-0.01087165,-0.0048797536,-0.08794839,-0.08003585,-0.13176732,-0.13222544,0.05524942,0.062860146,0.08317081,0.08287507
0.0033142867,0.01085766,0.0049693836,0.0049661454,-0.0023346501,0.0052376133,-0.003496724,-0.003250513,0.013948081,0.0214446,0.020920807,0.0072676633,-0.0069899927,0.00054145,-0.010510773,-0.004672096,-0.089677446,-0.08177885,-0.1343948,-0.13247514,0.056237034,0.06386968,0.08464013,0.082951635
0.0033880374,0.01092064,0.0050797183,0.004964376,-0.002364248,0.005196832,-0.0035440582,-0.003250224,0.01352747,0.021011531,0.02023183,0.006951377,-0.0067276666,0.00080211135,-0.01011053,-0.00446561,-0.09143897,-0.08358231,-0.13708858,-0.13245964,0.05724253,0.06490713,0.086090125,0.08287423
0.003475962,0.010994548,0.0052066287,0.004974156,-0.0024058574,0.00514742,-0.0036058675,-0.003260871,0.013285455,0.02079597,0.019842103,0.006772817,-0.0065760068,0.0009511765,-0.009874719,-0.0043451386,-0.093566544,-0.08575534,-0.14039642,-0.13277231,0.058509678,0.066196494,0.0879322,0.083020724
0.0035694106,0.011083719,0.0053494214,0.0049962616,-0.0024553398,0.0050975718,-0.0036750748,-0.0032795498,0.012973342,0.020529706,0.019401558,0.00653437,-0.00637827,0.0011355621,-0.009590476,-0.004181487,-0.09595066,-0.0881895,-0.14402819,-0.13336249,0.059922013,0.06758723,0.08996316,0.083362505
0.0036483705,0.011162922,0.0054782657,0.00502,-0.002492365,0.0050608725,-0.00372233,-0.0032940344,0.012326056,0.019904433,0.018493997,0.0061072265,-0.0059748227,0.0015164339,-0.008998418,-0.0038777157,-0.09801977,-0.0902342,-0.14690366,-0.13396266,0.061054345,0.06867876,0.09159661,0.08370359
0.0037297546,0.0112480875,0.0056151254,0.00504666,-0.0025286363,0.0050252555,-0.0037678978,-0.003306752,0.011419521,0.01897617,0.017174153,0.0055507477,-0.0054056505,0.002065557,-0.00813904,-0.0034841876,-0.100146756,-0.092274144,-0.14983647,-0.13458063,0.062169746,0.069809064,0.093373574,0.08409298
0.0037887727,0.011310457,0.005710358,0.0050501553,-0.0025575412,0.005000577,-0.0038076218,-0.0033053898,0.010903222,0.01844221,0.016415631,0.005221039,-0.005091748,0.0023731468,-0.0076537547,-0.0032550942,-0.10170477,-0.093789145,-0.15201944,-0.13462646,0.06300544,0.07066319,0.09475002,0.08412059
0.0038908143,0.011412117,0.005867687,0.0049844766,-0.0026069917,0.0049512805,-0.0038784095,-0.00325574,0.009712844,0.017256651,0.01465416,0.00465123,-0.00439833,0.00306249,-0.006593823,-0.0029009501,-0.10431875,-0.09638088,-0.15592094,-0.13276047,0.064544365,0.07216697,0.0970861,0.08292253
0.003968647,0.011498387,0.005984599,0.0049768346,-0.0026555385,0.004908824,-0.003947018,-0.00325077,0.009134075,0.01669097,0.013815849,0.0044805156,-0.0040454897,0.003425128,-0.006079938,-0.0028044868,-0.10631194,-0.09831563,-0.15894227,-0.13249241,0.06580969,0.07336096,0.09899761,0.08275154
0.0040181335,0.011544252,0.0060533723,0.004987929,-0.002666292,0.004892455,-0.003961856,-0.003255776,0.008486402,0.01605425,0.0128607685,0.0040843887,-0.0036441316,0.0038185678,-0.005504702,-0.0025355127,-0.10737513,-0.0993448,-0.16046262,-0.1326924,0.066435985,0.07390058,0.09988093,0.08285382
0.00406789,0.011587178,0.0061232653,0.004998325,-0.0026842284,0.0048732236,-0.003987435,-0.003260118,0.008078078,0.01566836,0.012252636,0.0038503546,-0.0033830372,0.0040842914,-0.005122454,-0.0023821057,-0.10848434,-0.100506715,-0.16223352,-0.13297093,0.067111924,0.074561946,0.100923754,0.08301352
0.0040945765,0.011606655,0.0061585424,0.004995794,-0.002685705,0.0048666988,-0.003991832,-0.0032554872,0.0076417923,0.015259587,0.011590163,0.0036223198,-0.0031210997,0.0043660887,-0.00470746,-0.0022258335,-0.108935505,-0.10105905,-0.16316453,-0.13290672,0.06738633,0.07485287,0.101405755,0.0829729
0.0041024256,0.011600977,0.00616667,0.0049919793,-0.0026691868,0.004874066,-0.003971167,-0.0032491235,0.006904303,0.014544611,0.010499225,0.0032730286,-0.002682486,0.004810715,-0.0040329113,-0.0019845834,-0.108839735,-0.10106447,-0.16325432,-0.13281599,0.06727502,0.07475118,0.10126973,0.08286638
0.0041066776,0.011605716,0.006178315,0.0049735513,-0.0026670087,0.0048769703,-0.0039737886,-0.003236134,0.0063443063,0.014009722,0.0096937595,0.0030965556,-0.0023544484,0.0051529305,-0.0035415178,-0.0018799577,-0.10890349,-0.10121718,-0.16348617,-0.13229105,0.06728868,0.07478554,0.101303704,0.08252977
0.0041677537,0.011653837,0.006272792,0.0049889316,-0.002686016,0.0048516677,-0.004006116,-0.003240914,0.005669171,0.013335958,0.008679382,0.0026609004,-0.0019447743,0.0055725323,-0.0029233198,-0.0015943677,-0.11033862,-0.10273968,-0.16554919,-0.13261837,0.06811057,0.07563429,0.10246311,0.082781374
0.0042060157,0.011685848,0.0063340263,0.0050033233,-0.0026955227,0.0048330473,-0.0040283347,-0.0032477542,0.0052296836,0.012853004,0.007975389,0.0023928243,-0.001658286,0.0058527887,-0.00249427,-0.0014110801,-0.1112123,-0.10363917,-0.16689418,-0.13298784,0.06858797,0.07613821,0.10318798,0.083002776
0.0042025433,0.011678846,0.006333443,0.0049971873,-0.002684209,0.0048408206,-0.004017356,-0.0032410582,0.00485841,0.012439879,0.0073611164,0.00221802,-0.0014260456,0.0060862666,-0.0021303163,-0.0012894646,-0.11102373,-0.103376046,-0.16655752,-0.1327935,0.06843434,0.07606903,0.10303064,0.08288707
0.004204869,0.011685574,0.0063424716,0.0049893046,-0.0026746332,0.004848679,-0.0040046917,-0.0032321655,0.004354438,0.011912139,0.0065474277,0.0019045928,-0.0011248102,0.006394423,-0.0016659177,-0.0010805252,-0.11098661,-0.10328362,-0.16658017,-0.13261726,0.06837882,0.07605132,0.10298145,0.082758926
0.0042008087,0.011686845,0.006341687,0.0049870056,-0.00266554,0.0048603453,-0.0039861384,-0.0032291561,0.0039361753,0.011471773,0.005898884,0.0016636513,-0.0008634451,0.006653451,-0.0012782257,-0.00092295767,-0.110794164,-0.10307046,-0.16633807,-0.13269007,0.06824138,0.07591759,0.10277896,0.082736
0.004176766,0.011671582,0.006310707,0.0049768356,-0.0026407917,0.0048876014,-0.003948507,-0.0032208995,0.0033077726,0.010863133,0.0050012716,0.0013360274,-0.00048927916,0.0070270365,-0.0007299761,-0.00069895765,-0.110110074,-0.10232646,-0.16528445,-0.13249156,0.06777568,0.0754191,0.10202228,0.082532145
0.0042169113,0.011717562,0.006367491,0.0049919426,-0.0026547033,0.0048759393,-0.003970885,-0.0032288742,0.0028669394,0.010442934,0.004403502,0.0011150858,-0.00021554166,0.0073063206,-0.00032684283,-0.0005438849,-0.11113835,-0.10328459,-0.16679423,-0.13299733,0.06836986,0.07593979,0.10285501,0.082793556
0.0041704676,0.011672199,0.0062975823,0.0049758865,-0.002612195,0.0049162954,-0.0039053294,-0.0032146971,0.0022107144,0.009790631,0.0034771147,0.0007759234,0.00018753074,0.007716542,0.00026135644,-0.00029422154,-0.109838255,-0.10191182,-0.16474663,-0.13257585,0.06753923,0.07497192,0.10151455,0.0825074
0.0041658664,0.011660433,0.006285348,0.004966076,-0.0025916498,0.0049277944,-0.003875196,-0.0032051117,0.0018429873,0.009382075,0.0029115737,0.0004985176,0.0004405105,0.007960461,0.0006184018,-0.00010262622,-0.10954743,-0.10163492,-0.16410695,-0.13231272,0.06731014,0.07465944,0.10113122,0.0823173
0.0041744635,0.011654735,0.006288869,0.0049634525,-0.002578035,0.004934272,-0.0038539977,-0.0032011815,0.0013366237,0.008873211,0.0021325112,0.00015943614,0.0007630353,0.008267922,0.0010933246,0.000116124866,-0.10952298,-0.10176975,-0.16413046,-0.13217746,0.06730292,0.07459137,0.101015754,0.08220105
0.0041182823,0.011587701,0.0062020244,0.0049411976,-0.0025227955,0.004976686,-0.0037748527,-0.0031864396,0.0006784018,0.008195181,0.0011126563,-0.00023709488,0.0011771806,0.008665067,0.001704084,0.00037990737,-0.107788146,-0.100156724,-0.1615935,-0.13145766,0.06623664,0.073419064,0.09928436,0.08174243
0.004062103,0.011525009,0.0061216806,0.004914385,-0.002470801,0.0050154054,-0.0037039444,-0.0031694132,0.00021610799,0.007701764,0.00035718945,-0.00052851136,0.0014757719,0.008952773,0.0021431805,0.0005690386,-0.10611334,-0.09860057,-0.15914407,-0.13061808,0.06518279,0.07235377,0.09768605,0.08126377
0.0040316638,0.011493519,0.0060783173,0.0048521594,-0.0024388188,0.0050416524,-0.0036644675,-0.0031262902,-0.0005273147,0.0069708778,-0.00077504315,-0.0008659204,0.001903594,0.00938216,0.0027865425,0.00076809566,-0.10526762,-0.09778244,-0.15790568,-0.1288754,0.06464262,0.07182417,0.09675199,0.08016839
0.004061627,0.011528926,0.006118692,0.0048465417,-0.0024420337,0.005036652,-0.0036730338,-0.0031174861,-0.0011577052,0.0063496446,-0.0017198066,-0.0012738593,0.002274423,0.009761694,0.0033434809,0.0010143304,-0.10600223,-0.09847315,-0.15901023,-0.12872201,0.065030925,0.07220675,0.0972166,0.08004838
